,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
110,09015722110000191002003155S0,6304545,VIPS SAN RAFAEL,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Insurgentes Centro,67,0,SAN RAFAEL,06470,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.15728433,19.43644872,,,,0697,003,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
111,09004722110000111002003155S2,6319292,VIPS SANTA FE MIX,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,PROLONGACION,Vasco de Quiroga,3900,0,ANTIGUA MINA DE TOTOLAPA,05109,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.27874026,19.36133882,,,,0369,077,722511,,72,722,7225,72251,,COLONIA,2010-07,090040001
112,09015722110006705002003155S1,6304265,VIPS SULIVAN,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,SADI CARNOD,121,0,SAN RAFAEL,06470,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.15995623,19.43270665,,,,0697,012,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
113,09002722110000081002003155S1,6309947,VIPS TECNOPARQUE AZCAPOTZALCO,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,31 a 50 personas,PEATONAL,5 Norte (Deportivo Reynosa),990,0,BARBARA,02230,"AZCAPOTZALCO, Azcapotzalco, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.17764053,19.50204053,CENTRO Y PLAZA COMERCIAL,TECNO PARQUE,,0932,016,722511,,72,722,7225,72251,,COLONIA,2010-07,090020001
115,09007722110001501001003155S6,6314284,VIPS TLAHUAC,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,101 a 250 personas,AVENIDA,Tláhuac,5662,0,SAN LORENZO TEZONCO,09790,"IZTAPALAPA, Iztapalapa, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.06125788,19.30520727,,,,2121,001,722511,,72,722,7225,72251,,COLONIA,2010-07,090070001
116,09015722110001541002003155S5,6304922,VIPS TONALA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Insurgentes Sur,180,0,ROMA,06700,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,dramirezc@alsea.com.mx,WWW.ALSEA.NET,Fijo,-99.16344712,19.42156092,,,,1002,006,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
117,09005722110001281002003155S9,6306188,VIPS TORRES LINDAVISTA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Miguel Othón de Mendizabal Oriente,343,0,NUEVA INDUSTRIAL VALLEJO,07700,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.14507225,19.50711606,,,,0525,005,722511,,72,722,7225,72251,,COLONIA,2010-07,090050001
119,09015722110000071002003155S4,6305173,VIPS URUGUAY,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,CALLE,República de Uruguay,53,0,CENTRO,06000,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,,,Fijo,-99.13704328,19.43048158,,,,0818,003,722511,,72,722,7225,72251,,COLONIA,2010-07,090150001
120,09013722110000201002003155S2,6314251,VIPS VAQUERITOS,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Prolongación División del Norte,4901,0,SN LORENZO LA CEBADA,16035,"XOCHIMILCO, Xochimilco, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.12500414,19.28242499,,,,1065,042,722511,,72,722,7225,72251,,COLONIA,2010-07,090130001
121,09012722110000601002003155S5,6314862,VIPS VILLA COAPA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,PEATONAL,2 Oriente (Avenida Canal de Miramontes),744,0,SAN BARTOLO COAPA,14390,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET.MX,Fijo,-99.12527218,19.29478932,,,,0483,006,722511,,72,722,7225,72251,,COLONIA,2010-07,090120001
122,09006722110000011001003155S9,6313997,VIPS ZARAGOZA,OPERADORA VIPS S DE RL DE CV,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,51 a 100 personas,AVENIDA,Calzada General Ignacio Zaragoza,1090,0,AGRICOLA PANTITLAN,08100,"IZTACALCO, Iztacalco, CIUDAD DE MÉXICO",,DRAMIREZC@ALSEA.COM.MX,WWW.ALSEA.NET,Fijo,-99.06398853,19.40180423,,,,0128,003,722511,,72,722,7225,72251,,COLONIA,2010-07,090060001
