,CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,AGEB,Manzana,CLASE_ACTIVIDAD_ID,EDIFICIO_PISO,SECTOR_ACTIVIDAD_ID,SUBSECTOR_ACTIVIDAD_ID,RAMA_ACTIVIDAD_ID,SUBRAMA_ACTIVIDAD_ID,EDIFICIO,Tipo_Asentamiento,Fecha_Alta,AreaGeo
96,09016722515003182002003311S4,6724303,STARBUCKS COFFEE MEXICOS  HILLER,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,PRESIDENTE MASARYK,39,,COL POLANCO,11560,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.18607605,19.43143799,,,,0675,003,722515,,72,722,7225,72251,,COLONIA,2016-01,090160001
97,09010722515004561000003311S1,9025839,STARBUCKS PLAZA EXHIBIMEX 38692,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,CALLE,10,9910,,SAN PEDRO DE LOS PINOS,01180,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM,Fijo,-99.19165842,19.38949275,CENTRO Y PLAZA COMERCIAL,EXHIBIMEX,C 01,0135,003,722515,PLANTA BAJA,72,722,7225,72251,CENTRO Y PLAZA COMERCIAL,COLONIA,2019-11,090100001
98,09010722219005911102003311S6,6319400,STARBUCKS SUC 38120,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,AVENIDA,INSURGENTES SUR,310,17,VILLAS COYOACÁN,04000,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.18774462,19.34734088,,,,1129,012,722515,,72,722,7225,72251,,COLONIA,2010-07,090100001
99,09008722219000101001003311S3,6319399,STARBUCKS SUC 38124,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,MÉXICOCONTRERAS,0,,SAN JERÓNIMO LÍDICE,10200,"LA MAGDALENA CONTRERAS, La Magdalena Contreras, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.21387940,19.32866705,,,,0086,009,722515,,72,722,7225,72251,,COLONIA,2010-07,090080001
100,09017722219013592002003311S9,6307118,STARBUCKS SUC 38171,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,SONORA,0,,PEÑÓN DE LOS BAÑOS,15620,"VENUSTIANO CARRANZA, Venustiano Carranza, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.08068813,19.43682590,AEROPUERTO,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO,SN,0140,001,722515,,72,722,7225,72251,,COLONIA,2010-07,090170001
101,09016722219001081000003311S9,6310333,STARBUCKS SUC 38191,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",11 a 30 personas,AVENIDA,PRESIDENTE MASARYK,39,,CHAPULTEPEC MORALES,11560,"MIGUEL HIDALGO, Miguel Hidalgo, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.18275543,19.43137012,,,,068A,009,722515,,72,722,7225,72251,,COLONIA,2010-07,090160001
102,09003722219002511001003311S2,6319421,STARBUCKS SUC 38208,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,TRES CRUCES,624,,BARRIO SANTA CATARINA,04010,"COYOACÁN, Coyoacán, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16515354,19.34496240,,,,0130,014,722515,,72,722,7225,72251,,COLONIA,2010-07,090030001
103,09015722219009711001003311S5,6319425,STARBUCKS SUC 38240,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,PASEO DE LA REFORMA,1,,JUÁREZ,06600,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16620157,19.42718765,,,,0945,012,722515,,72,722,7225,72251,,COLONIA,2010-07,090150001
104,09003722219003151001003311S6,6319431,STARBUCKS SUC 38360,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,RANCHO PIOMO,4344,,NUEVA ORIENTAL COAPA,14300,"TLALPAN, Tlalpan, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.13106834,19.29827308,,,,0233,019,722515,,72,722,7225,72251,,COLONIA,2014-12,090120001
105,09014722515000072002003311S5,6319820,STARBUCKS SUC 38369,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,EJE VIAL,5 SUR (EUGENIA),1016,,DEL VALLE,03100,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16170011,19.38613483,,,,0416,009,722515,,72,722,7225,72251,,COLONIA,2010-07,090140001
106,09010722110000833101003311S8,6318535,STARBUCKS SUC 38372,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,BOULEVARD,ANILLO PERIFÉRICO (ADOLFO RUÍZ CORTINES),4020,,DEL VALLE,03200,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.21356387,19.30736050,,,,1307,024,722515,,72,722,7225,72251,,COLONIA,2014-12,090100001
107,09005722515000033001003311S5,6319853,STARBUCKS SUC 38411,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,MIGUEL OTHÓN DE MENDIZABAL ORIENTE,343,,TORRES LINDAVISTA,07700,"GUSTAVO A. MADERO, Gustavo A. Madero, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.14442504,19.50736564,,,,0525,005,722515,,72,722,7225,72251,,COLONIA,2010-07,090050001
108,09010722515000093001003311S9,6319880,STARBUCKS SUC 38447,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,BOULEVARD,ANILLO PERIFÉRICO (ADOLFO RUÍZ CORTINES),1055,,HÉROES DE PADIERNA,10700,"ÁLVARO OBREGÓN, Álvaro Obregón, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.21560834,19.30799154,,,,1307,015,722515,,72,722,7225,72251,,COLONIA,2014-12,090100001
109,09015722219012011002003311S5,6319230,STARBUCKS SUC 38474,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,PASEO DE LA REFORMA,234,,JUÁREZ,06600,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.16221539,19.42903903,,,,0803,008,722515,,72,722,7225,72251,,COLONIA,2012-06,090150001
110,09015722515000073001003311S0,6309385,STARBUCKS SUC 38487,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,CALLE,MOTOLINÍA,25,,CENTRO,06000,"CUAUHTÉMOC, Cuauhtémoc, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.13731056,19.43339027,,,,0767,003,722515,,72,722,7225,72251,,COLONIA,2010-07,090150001
111,09014722515000102002003311S0,6309393,STARBUCKS SUC 38513,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",6 a 10 personas,CALLE,MANZANAS,40,,DEL VALLE TLACOQUEMECATL,03200,"BENITO JUÁREZ, Benito Juárez, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.17777754,19.37550655,,,,0717,007,722515,,72,722,7225,72251,,COLONIA,2014-12,090140001
112,09004722515001991000003311S6,8535999,STARBUCKS SUPERAMA SANTA FÉ 38166,CAFE SIRENA S DE RL DE CV,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",0 a 5 personas,AVENIDA,TAMAULIPAS,3000,0,LOMAS DE SANTA FÉ,01219,"CUAJIMALPA DE MORELOS, Cuajimalpa de Morelos, CIUDAD DE MÉXICO",,TUOPINION@STARBUCKS.COM.MX,WWW.STARBUCKS.COM.MX,Fijo,-99.27609226,19.35625376,CENTRO Y PLAZA COMERCIAL,SUPERAMA SANTA FÉ,SN,0369,003,722515,,72,722,7225,72251,,COLONIA,2019-11,090040001
